Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
36;Recording144;1;1;1AH;YES;00:24,1;0.44;0.44;2.62;0.6;0.26;0;0;00:30,7;3;5;;6.6;66.061
38;Recordnig153;1;1;1AH;YES;00:31,9;2.9;0.22;0;0;0;0;0;00:37,8;2;2;;5.9;52.881
39;Recording157;1;1;1AH;YES;00:22,1;0.74;2.74;0;0;0;0;0;00:30,1;2;2;;8.0;43.5
40;Recording161;1;1;1AH;YES;00:30,7;0.2;2.468;0.4;1.04;0.9;0.12;0;00:39,5;4;6;offset;8.8;58.273
41;Recording168;1;1;1AH;YES;00:13,4;0.46;2.4;0;0;0;0;0;00:20,3;2;2;Good quality;6.9;41.449
41;Recording164;1;1;1AH;YES;00:11,9;1.38;5.321;0;0;0;0;0;00:22,1;2;2;offset;10.2;65.696
42;Recording172;1;1;1AH;YES;00:14,9;1.06;0.38;1.12;0.96;0.28;0.6;0;00:22,3;6;6;Pretty good quality;7.4;59.459
42;Recording169;1;1;1AH;YES;00:19,7;3.121;0.14;0;0;0;0;0;00:24,3;2;2;;4.6;70.891
43;Recording175;1;1;1AH;YES;00:20,0;0.5;1.28;2.26;0;0;0;0;00:25,7;3;3;good quality;5.7;70.877
44;Recording183;1;1;1AH;YES;00:27,7;1.02;0.62;1.7;0.22;1.44;0;0;00:36,0;5;5;average quality;8.3;60.241
44;Recording179;1;1;1AH;CRASH;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;no side screens;0.0;0
45;Recording185;1;1;1AH;YES;00:30,9;2.54;0;0;0;0;0;0;00:34,7;1;1;some offset;3.8;66.842
46;Recording190;1;1;1AH;YES;00:13,4;0.58;3.081;0;0;0;0;0;00:20,0;2;2;offset;6.6;55.47
47;Recording192;1;1;1AH;YES;00:36,0;1.06;0.9;0.06;0;0;0;0;00:38,8;3;3;;2.8;72.143
48;Recording197;1;1;1AH;YES;00:15,5;1.94;0.38;2.64;0.34;0.18;0;0;00:23,3;5;5;4 and 5 together;7.8;70.256
49;Recording200;1;1;1AH;YES;00:12,3;0.66;0.42;3.261;0.28;0.18;0;0;00:22,0;3;5;3 and 4 together;9.7;49.495
50;Recording206;1;1;1AH;YES;00:12,2;0.68;2.36;0;0;0;0;0;00:16,8;2;2;offset;4.6;66.087
50;Recording203;1;1;1AH;YES;00:17,1;0.24;2.14;0;0;0;0;0;00:21,4;2;2;;4.3;55.349
51;Recording208;1;1;1AH;YES;00:36,3;0.96;0;0;0;0;0;0;00:38,3;1;1;some offset;2.0;48.0
52;Recording214;1;1;1AH;YES;00:33,5;0.28;1.68;0;0;0;0;0;00:38,2;2;2;;4.7;41.702
53;Recording219;1;1;1AH;YES;00:16,5;0.3;2.901;0;0;0;0;0;00:22,4;2;2;some offset (ok);5.9;54.254
53;Recording216;1;1;1AH;YES;00:31,2;0.68;0.6;0.24;0.52;0;0;0;00:34,6;4;4;;3.4;60.0
54;Recording222;1;1;1AH;YES;00:18,0;0.76;2.24;0;0;0;0;0;00:23,5;2;2;;5.5;54.545
55;Recording225;1;1;1AH;YES;00:14,3;0.38;2.56;0;0;0;0;0;00:20,1;2;2;;5.8;50.69
56;Recording231;2;1;1AH;YES;00:10,1;0.74;3.161;3.581;0;0;0;0;00:20,9;2;3;;10.8;69.278
57;Recording235;3;1;1AH;YES;00:20,8;1.32;0;0;0;0;0;0;00:24,3;1;1;good quality;3.5;37.714
58;Recording239;1;1;1AH;YES;00:14,7;1.12;3.021;0.86;0;0;0;0;00:21,9;2;3;;7.2;69.458
59;Recording243;3;1;1AH;YES;00:18,4;0.98;0;0;0;0;0;0;00:20,2;1;1;;1.8;54.444
60;Recording247;1;1;1AH;YES;00:13,1;0.72;2.3;0.18;0.26;0.36;0;0;00:23,3;2;5;bad quality data (offset);10.2;37.451
61;Recording251;1;1;1AH;YES;00:13,6;3.041;0.16;0;0;0;0;0;00:19,9;1;2;Offset on the data record (results might be less precise);6.3;50.81
62;Recording257;1;1;1AH;YES;00:15,1;0.62;2.26;0.12;0;0;0;0;00:20,0;3;3;;4.9;61.224
62;Recording254;1;1;1AH;YES;00:14,3;0.34;0.76;0;0;0;0;0;00:19,5;2;2;offset;5.2;21.154
63;Recording259;1;1;1AH;YES;00:11,6;0.44;3.221;0.64;0.18;0;0;0;00:18,6;2;4;2 and 3 together;7.0;64.014
64;Recording265;1;1;1AH;YES;00:26,2;0.38;3.661;0;0;0;0;0;00:36,8;2;2;;10.6;38.123
65;Recording270;1;1;1AH;YES;00:13,2;2.921;2.78;0.56;0;0;0;0;00:21,4;3;3;;8.2;76.354
65;Recording267;1;1;1AH;YES;00:21,7;0.48;1.08;1.4;0;0;0;0;00:26,3;3;3;2 and 3 together;4.6;64.348
66;Recording273;1;1;1AH;YES;00:21,4;3.181;1.58;0.58;0.18;0;0;0;00:28,8;4;4;;7.4;74.608
67;Recording276;1;1;1AH;YES;00:21,1;2.801;0;0;0;0;0;0;00:25,3;1;1;offset (maybe less accurate);4.2;66.69
68;Recording283;1;1;1AH;YES;00:22,3;0.9;1.44;1.8;0.86;0.64;0.54;0.5;00:33,2;1;7;7, 5 and 6 together, was going slow and braked super far from it;10.9;61.284
68;Recording280;1;1;1AH;YES;00:20,1;0.18;3.841;1.126;1.04;2.08;0.56;0.34;00:33,4;2;7;;13.3;68.925
69;Recording285;1;1;1AH;YES;00:20,7;3.381;0.2;0.06;0.16;0;0;0;00:28,8;1;4;2 and 3 together, some offset;8.1;46.926
70;Recording290;1;1;1AH;YES;00:18,6;1.64;0;0;0;0;0;0;00:22,0;1;1;some offset;3.4;48.235
71;Recording295;1;1;1AH;YES;00:18,2;1.02;1.44;0;0;0;0;0;00:24,0;2;2;;5.8;42.414
71;Recording292;1;1;1AH;YES;00:37,2;1.14;0;0;0;0;0;0;00:39,7;1;1;;2.5;45.6
