Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
63;Recording259;1;7;4AH;YES;01:59,5;1.12;0;0;0;0;0;0;02:04,3;1;1;;4.8;23.333
64;Recording265;1;7;4AH;YES;02:27,3;2.44;0;0;0;0;0;0;02:30,4;1;1;;3.1;78.71
65;Recording270;1;7;4AH;YES;02:15,6;2.84;0;0;0;0;0;0;02:19,2;1;1;Was fixing the truck before seing it;3.6;78.889
65;Recording267;1;7;4AH;YES;02:30,0;2.428;0;0;0;0;0;0;02:33,2;1;1;;3.2;75.875
66;Recording273;1;7;4AH;YES;02:16,9;1.78;0;0;0;0;0;0;02:19,7;1;1;;2.8;63.571
67;Recording276;1;7;4AH;YES;02:25,3;2.4;0;0;0;0;0;0;02:28,8;1;1;;3.5;68.571
68;Recording283;1;7;4AH;YES;02:24,1;3.8;0;0;0;0;0;0;02:28,7;1;1;;4.6;82.609
68;Recording280;1;7;4AH;YES;02:49,6;3.041;1.9;0.02;0;0;0;0;02:54,8;2;3;;5.2;95.404
69;Recording285;1;7;4AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;Saw the car at first, but not the guy;0.0;0
70;Recording290;1;7;4AH;YES;02:06,9;1.54;0.8;0.3;0;0;0;0;02:10,3;3;3;;3.4;77.647
71;Recording295;1;7;4AH;YES;02:04,3;0.38;0;0;0;0;0;0;02:05,0;1;1;was looking at the tags on the wall (up) and saw the hazard late :);0.7;54.286
71;Recording292;1;7;4AH;YES;02:51,2;0.94;1.08;0;0;0;0;0;02:55,7;2;2;;4.5;44.889
